x,y,x_vel,y_vel
0.32580548075836163,-0.7408976393340192,-1.5603148779858556,-0.18871439964533482
0.3180035191377536,-0.7418412585132048,-1.560392324121607,-0.18872383583712668
0.31020117029395283,-0.7427849248757086,-1.560469768760152,-0.18873327250075173
0.30239843422268475,-0.7437286384238897,-1.5605472142536145,-0.18874270963623355
0.2945953109075786,-0.7446723991601076,-1.560624663021231,-0.18875214724359574
0.2867918003201518,-0.7456162070867219,-1.5607021174853695,-0.18876158532286189
0.27898790242011273,-0.7465600622060922,-1.5607795800078044,-0.1887710238740556
0.27118361715597317,-0.7475039645205782,-1.5608570528279186,-0.18878046289720044
0.2633789444659509,-0.7484479140325399,-1.5609345380044517,-0.18878990239232005
0.25557388427913935,-0.7493919107443371,-1.561012037362304,-0.18879934235943802
0.24776843651688424,-0.75033595465833,-1.56108955245102,-0.18880878279857793
0.23996260109294057,-0.7512800457768788,-1.561167084788735,-0.18881822370976342
0.23215637791609195,-0.7522241841023439,-1.5612446353697231,-0.18882766509301807
0.22434976689606426,-0.7531683696370858,-1.561322204005539,-0.1888371069483655
0.21654276552596805,-0.7541126023834649,-1.5614002740192399,-0.1888465492758293
0.20873537378628487,-0.755056882343842,-1.5614783479366368,-0.18885599207543308
0.2009275941454502,-0.756001209520578,-1.5615559281669364,-0.18886543534720043
0.1931194266374031,-0.7569455839160338,-1.5616335016094143,-0.188874879091155
0.18531087129570423,-0.7578900055325705,-1.5617110683397795,-0.18888432330732036
0.17750192815143198,-0.758834474372549,-1.5617886288544514,-0.18889376799572014
0.16969259723003438,-0.759778990438331,-1.5618661842795172,-0.18890321315637795
0.16188287854957054,-0.7607235537322775,-1.5619437360927713,-0.18891265878931743
0.15407277212028647,-0.7616681642567503,-1.5620212858568099,-0.18892210489456215
0.1462622779442765,-0.762612822014111,-1.5620988352019967,-0.18893155147213575
0.13845139601496043,-0.7635575270067213,-1.56217638586321,-0.18894099852206186
0.1306401263167921,-0.7645022792369431,-1.5622539396336665,-0.1889504460443641
0.12282846882520483,-0.7654470787071385,-1.562331498317452,-0.18895989403906605
0.11501642350679474,-0.7663919254196694,-1.5624090636820187,-0.18896934250619135
0.10720399031973528,-0.7673368193768982,-1.5624866374118929,-0.18897879144576363
0.09939116921441123,-0.7682817605811872,-1.5625642210648099,-0.18898824085780652
0.09157796013405223,-0.769226749034899,-1.562641816071799,-0.18899769074234363
0.08376436301506843,-0.7701717847403959,-1.5627194237967603,-0.1890071410993986
0.07595037778861538,-0.771116867700041,-1.5627970452906097,-0.18901659192899503
0.06813600438320151,-0.7720619979161968,-1.562874681082774,-0.1890260432311566
0.0603212427275748,-0.7730071753912263,-1.562952331125341,-0.18903549500590688
0.05250609031432744,-0.7739524001274927,-1.5630304826494734,-0.18904494725326954
0.044690549582565894,-0.774897672127359,-1.563108146352308,-0.1890543999732682
0.03687462052291052,-0.7758429913931887,-1.5631858119310755,-0.1890638531659265
0.02905830312554227,-0.776788357927345,-1.5632634794736486,-0.18907330683126805
0.021241597379971798,-0.7777337717321916,-1.5633411491140945,-0.1890827609693165
0.013424503274821033,-0.7786792328100921,-1.563418821030153,-0.1890922155800955
0.005607020797622542,-0.7796247411634103,-1.5634964954396982,-0.18910167066362868
-0.0022108500653575842,-0.78057029679451,-1.5635741725960253,-0.18911112621993967
-0.01002910932926697,-0.7815158997057552,-1.5636518527818768,-0.18912058224905212
-0.01784775701077821,-0.7824615498995101,-1.563729536302248,-0.18913003875098966
-0.025666793128158987,-0.7834072473781389,-1.5638072234761553,-0.18913949572577596
-0.033486217701297435,-0.7843529921440061,-1.5638849146276896,-0.18914895317343464
-0.04130603075168138,-0.7852987841994761,-1.5639626100767887,-0.18915841109398934
-0.04912623230233239,-0.7862446235469134,-1.5640403101302027,-0.18916786948746372
-0.05694682237769795,-0.7871905101886828,-1.564118015073113,-0.18917732835388143
-0.06476780100350682,-0.7881364441271491,-1.5641957251617753,-0.1891867876932661
-0.07258916820659399,-0.7890824253646773,-1.5642734406174328,-0.1891962475056414
-0.08041092401470198,-0.7900284539036325,-1.5643511616215986,-0.18920570779103096
-0.08823306845626533,-0.7909745297463798,-1.5644288883126676,-0.18921516854945844
-0.09605560156018396,-0.7919206528952846,-1.5645066207837253,-0.18922462978094748
-0.10387852335559081,-0.7928668233527122,-1.5645843590813704,-0.18923409148552175
-0.11170183631664571,-0.7938130411210282,-1.564662592210981,-0.18924355366320492
-0.11952553795459858,-0.7947593062025984,-1.5647403275905738,-0.1892530163140206
-0.12734962823773782,-0.7957056185997884,-1.5648180566278482,-0.18926247943799251
-0.13517410713518568,-0.7966519783149641,-1.5648957794895737,-0.18927194303514427
-0.1429989746197522,-0.7975983853504917,-1.5649734969133051,-0.18928140710549954
-0.15082423067034526,-0.798544839708737,-1.5650512101186107,-0.18929087164908198
-0.15864987527334173,-0.7994913413920666,-1.5651289205992942,-0.18930033666591528
-0.16647590842282933,-0.8004378904028466,-1.5652066298975218,-0.18930980215602308
-0.17430233012099014,-0.8013844867434438,-1.5652843396321598,-0.18931926811942906
-0.18212914037851197,-0.8023311304162245,-1.5653620515043636,-0.18932873455615687
-0.18995633921477398,-0.8032778214235556,-1.5654397672524047,-0.18933820146623018
-0.19778392665780278,-0.804224559767804,-1.5655174886057597,-0.18934766884967266
-0.20561190274400115,-0.8051713454513366,-1.5655952172396714,-0.189357136706508
-0.21344026751765804,-0.8061181784765205,-1.5656729547313768,-0.18936660503675984
-0.2212690210303032,-0.8070650588457227,-1.5657507025290283,-0.18937607384045185
-0.22909816334044572,-0.8080119865613107,-1.5658284620285072,-0.18938554311760775
-0.2369276945125249,-0.808958961625652,-1.5659062344158372,-0.18939501286825117
-0.244757614615043,-0.809905984041114,-1.5659840205036173,-0.1894044830924058
-0.2525879237174954,-0.8108530538100645,-1.566061820490472,-0.1894139537900953
-0.2604186216146745,-0.8117727394569154,-1.566139579435819,-0.1839371293702019
-0.26824971106632617,-0.8126409285965324,-1.5662178903303356,-0.17363782792339028
-0.27608119209202914,-0.8134350440400069,-1.5662962051405926,-0.15882308869490638
-0.2839130639022413,-0.814148289540107,-1.566374362042432,-0.14264910002002623
-0.29174532628715594,-0.8147577264327895,-1.566452476982922,-0.12188737853651092
-0.2995779790795815,-0.8152446774785254,-1.5665305584851106,-0.09739020914715249
-0.3074110221548834,-0.8155947210275089,-1.5666086150603882,-0.0700087097966887
-0.3152444554312608,-0.8157977186811893,-1.5666866552754708,-0.04059953073610441
-0.3230782788702463,-0.8158478653063214,-1.5667646877971035,-0.010029325026411063
-0.33091249401998934,-0.8157438486814655,-1.566843029948601,0.020803324971155966
-0.33874710090007637,-0.8154892176218035,-1.566921376017402,0.050926211932414436
-0.3465820995300949,-0.8150914660114643,-1.566999726003702,0.07955032206782726
-0.3544174899296334,-0.8145618148219662,-1.5670780799076975,0.10593023789961342
-0.36225327211828134,-0.813914897191527,-1.5671564377295841,0.12938352608784104
-0.3700894461156291,-0.8131683553632496,-1.5672347994695577,0.1493083656554717
-0.377926011147083,-0.8123423605407831,-1.567313006290783,0.16519896449328678
-0.3857629674537958,-0.8114590687114117,-1.5673912613425545,0.1766583658742725
-0.39360031253899647,-0.8105420271375241,-1.5674690170401357,0.18340831477752925
-0.40143804672984235,-0.8096158622686268,-1.5675468381691715,0.18523297377946596
-0.4092761702055769,-0.8086896510891705,-1.56762469514691,0.18524223589126051
-0.4171146830589886,-0.8077633935968396,-1.5677025706823355,0.18525149846618383
-0.424953585381241,-0.8068370897893182,-1.5677804644504862,0.18526076150425905
-0.4327928796682078,-0.8059107396642907,-1.5678588573933558,0.18527002500550932
-0.44063256593948813,-0.8049843432194409,-1.5679372542560686,0.18527928896995782
-0.4484726417409718,-0.8040579004524527,-1.568015160296734,0.1852885533976277
-0.45631310703983735,-0.8031314113610101,-1.5680930597731135,0.18529781828854214
-0.46415396180367025,-0.8022048759427964,-1.5681709527665788,0.18530708364272427
-0.4719952060015608,-0.8012782941954955,-1.5682488395781111,0.1853163494601973
-0.4798368396074111,-0.8003516661167905,-1.5683267211700571,0.18532561574098433
-0.4876788626019197,-0.799424991704365,-1.5684045989017275,0.18533488248510857
-0.4955212749735363,-0.798498270955902,-1.5684824743233146,0.1853441496925932
-0.5033640767185678,-0.7975715038690847,-1.5685603490062894,0.18535341736346136
-0.5112072678417067,-0.796644690441596,-1.5686382246277797,0.18536268549773624
-0.5190508483563763,-0.7957178306711188,-1.5687161029339098,0.18537195409544102
-0.5268948182848439,-0.7947909245553358,-1.5687939856935147,0.18538122315659886
-0.5347391776581014,-0.7938639720919297,-1.5688718746515007,0.18539049268123292
-0.5425839265155168,-0.7929369732785829,-1.568949771483081,0.1853997626693664
-0.5504290649042672,-0.7920099281129778,-1.5690276777500844,0.18540903312102244
-0.5582745928787004,-0.7910828365927967,-1.5691055948866341,0.18541830403622425
-0.566120510500051,-0.7901556987157217,-1.5691835242701186,0.185427575414995
-0.5739668178351024,-0.7892285144794349,-1.569261467010286,0.18543684725735787
-0.5818135149539579,-0.7883012838816182,-1.5693394237711193,0.18544611956333604
-0.5896606019269411,-0.7873740069199535,-1.5694173945966379,0.1854553923329527
-0.5975080788238656,-0.7864466835921223,-1.5694953793848916,0.185464665566231
-0.6053559481142545,-0.7855193138958063,-1.5695738580777954,0.18547393926319417
-0.6132042098177287,-0.784591897828687,-1.5696523406948302,0.18548321342386537
-0.6210528614460447,-0.7836644353884457,-1.5697303256631854,0.1854924880482678
-0.6289019029454028,-0.7827369265727635,-1.5698082998716383,0.1855017631364246
-0.6367513342620569,-0.7818093713793217,-1.5698862633308153,0.18551103868835903
-0.6446011553486025,-0.7808817698058013,-1.5699642173091364,0.18552031470409422
-0.652451366166553,-0.779954121849883,-1.5700421635900927,0.1855295911836534
-0.6603019666863327,-0.7790264275092477,-1.5701201039559467,0.18553886812705975
-0.6681529568885051,-0.778098686781576,-1.570198040434484,0.18554814553433646
-0.6760043367647435,-0.7771708996645484,-1.5702759752476763,0.18555742340550674
-0.6838561063185046,-0.7762430661558455,-1.5703539107522215,0.18556670174059378
-0.6917082655653889,-0.7753151862531473,-1.570431849376853,0.18557598053962077
-0.6995608145331793,-0.7743872599541343,-1.5705097935580832,0.1855852598026109
-0.7074137532615598,-0.7734592872564864,-1.5705877456760815,0.18559453952958738
-0.7152670818015217,-0.7725312681578835,-1.5706657079923707,0.1856038197205734
-0.7231208002144766,-0.7716032026560056,-1.5707436825909726,0.1856131003755922
-0.7309749085710993,-0.7706750907485322,-1.5708216713245315,0.18562238149466692
-0.7388294069499358,-0.7697469324331432,-1.5708996757673157,0.1856316630778208
-0.7466842954371293,-0.7688187277075178,-1.5709776974386986,0.18564094512507706
-0.7545395741242124,-0.7678904765693355,-1.571055737416601,0.1856502276364589
-0.7623952431021593,-0.7669621790162756,-1.5711337955893974,0.1856595106119895
-0.7702513048831954,-0.7660338350460172,-1.5712123562072078,0.18566879405169207
-0.7781077594869616,-0.7651054446562392,-1.5712909207532455,0.18567807795558985
-0.7859646044410479,-0.7641770078446206,-1.5713689908172503,0.18568736232370603
-0.7938218397119952,-0.7632485246088403,-1.571447054189464,0.18569664715606382
-0.8016794652667795,-0.7623199949465769,-1.571525110956862,0.18570593245268646
-0.8095374810751204,-0.7613914188555089,-1.5716031616681738,0.18571521821359716
-0.8173958871124828,-0.7604627963333148,-1.571681207472484,0.1857245044388191
-0.8250182924411662,-0.7595341273776729,-1.524481065736679,0.1857337911283755
-0.8322053395582174,-0.7586054119862614,-1.4374094234102448,0.18574307828228964
-0.8387701776390947,-0.7576766501567584,-1.3129676161754607,0.18575236590058467
-0.844543314083124,-0.7567478418868421,-1.1546272888058686,0.18576165398328384
-0.8493769837047949,-0.75581898717419,-0.9667339243341825,0.18577094253041035
-0.8531489231252544,-0.7548900860164801,-0.7543878840919069,0.18578023154198745
-0.8557654541636215,-0.7539611384113899,-0.5233062076734221,0.18578952101803833
-0.8571637987192183,-0.7530321443565969,-0.27966891111936554,0.18579881095858627
-0.8573135682687172,-0.7521031038497786,-0.029953909899761044,0.18580810136365447
-0.8562173931236008,-0.7511740168886123,0.21923502902328534,0.18581739223326613
-0.8539106794155493,-0.7502448834707751,0.46134274161029654,0.1858266835674445
-0.850460504794979,-0.7493157035939441,0.690034924114062,0.18583597536621282
-0.845963686438217,-0.7483864772557961,0.8993636713524121,0.1858452676295943
-0.8405440765566392,-0.7474572136796996,1.0839219763155439,0.18585271521929964
-0.8343491582411282,-0.7465279036381011,1.2389836631022084,0.1858620083197156
-0.8275460469777658,-0.7455985532075334,1.3606222526724763,0.18587008611352726
-0.820316982137786,-0.7446691605632795,1.4458129679959497,0.18587852885079278
-0.8128544537550172,-0.7437397237781151,1.4925056765537714,0.18588735703286133
-0.8053560827918339,-0.7428102408735071,1.4996741926366668,0.18589658092161443
-0.7978573393847398,-0.74188071149243,1.499748681418833,0.1859058762154252
-0.7903582235227096,-0.7409511356325599,1.4998231724060531,0.1859151719740239
-0.7828587351934835,-0.7400215132915727,1.49989766584522,0.18592446819743377
-0.7753588743834028,-0.7390918444671444,1.499972162016141,0.18593376488567806
-0.7678586410772796,-0.7381621291569505,1.5000466612246204,0.18594306203878
-0.7603580352583079,-0.7372323673586666,1.5001211637943515,0.18595235965676285
-0.7528570569080184,-0.7363025590699683,1.5001956700579016,0.18596165773964984
-0.7453557060062823,-0.735372704288531,1.5002701803472096,0.1859709562874642
-0.7378539825313618,-0.7344428030120298,1.5003446949840922,0.1859802553002292
-0.7303518864600055,-0.7335128552381399,1.5004192142712596,0.1859895547779681
-0.722849417767584,-0.7325828609645364,1.5004937384842796,0.18599885472070415
-0.71534657642826,-0.7316528201888941,1.5005682678648007,0.18600815512846058
-0.7078433624151841,-0.7307227329088878,1.5006428026151932,0.18601745600126066
-0.700339775700711,-0.7297925991221922,1.5007173428946117,0.1860267573391276
-0.6928358162566293,-0.7288624188264817,1.5007918888163603,0.1860360591420847
-0.6853314840543974,-0.7279321920194309,1.5008664404463712,0.1860453614101552
-0.6778267766167936,-0.7270019186987141,1.5009414875207472,0.18605466414336239
-0.6703216964366902,-0.7260715988620055,1.5010160360206757,0.18606396734172947
-0.6628162435463306,-0.725141232506979,1.501090578071897,0.18607327100527973
-0.6553104179770172,-0.7242108196313088,1.5011651138626902,0.18608257513403645
-0.6478042197561762,-0.7232803602326687,1.5012396441681892,0.18609187972802285
-0.6402976489050568,-0.7223498543087324,1.501314170223884,0.1861011847872622
-0.6327907054374197,-0.7214193018571735,1.501388693527425,0.1861104903117778
-0.6252833893593235,-0.7204887028756656,1.5014632156192402,0.18611979630159287
-0.6177757006687312,-0.7195580573618819,1.5015377381184494,0.1861291027567307
-0.6102676393551161,-0.7186273653134959,1.5016122627230306,0.18613840967721457
-0.6027592053992923,-0.7176966267281806,1.5016867911647505,0.1861477170630677
-0.5952503987734751,-0.716765841603609,1.5017613251634399,0.18615702491431343
-0.587741219441566,-0.7158350099374541,1.5018358663818263,0.18616633323097498
-0.5802316673596555,-0.7149041317273886,1.5019104163821053,0.18617564201307563
-0.5727217424766458,-0.7139732069710855,1.5019849766019455,0.18618495126063866
-0.5652114447345151,-0.713042235666217,1.5020595484261157,0.18619426097368735
-0.5577007740694595,-0.7121112178104558,1.5021341330111342,0.18620357115224498
-0.5501897304138162,-0.7111801534014741,1.5022087311286532,0.1862128817963348
-0.5426783136991364,-0.7102490424369442,1.502283342935961,0.1862221929059801
-0.5351665238573616,-0.7093178849145382,1.5023579683549515,0.18623150448120415
-0.5276543584073143,-0.708386680831928,1.502433090009452,0.18624081652203026
-0.5201418173302133,-0.7074554301867856,1.502508215420223,0.18625012902848168
-0.5126289031303841,-0.7065241329767826,1.502582839965817,0.1862594420005817
-0.5051156158638861,-0.7055927891995909,1.5026574532996153,0.1862687554383536
-0.4976019555855105,-0.7046613988528818,1.5027320556751143,0.1862780693418207
-0.490087922342548,-0.7037299619343268,1.502806648592507,0.18628738371100625
-0.4825735161734564,-0.7027984784415972,1.5028812338183257,0.18629669854593356
-0.47505873710740754,-0.7018669483723641,1.5029558132097725,0.1863060138466259
-0.4675435851630779,-0.7009353717242985,1.5030303888659233,0.18631532961310657
-0.46002806034772165,-0.7000037484950715,1.5031049630712507,0.18632464584539885
-0.4525121626565488,-0.6990720786823539,1.5031795382345647,0.18633396254352602
-0.4449958920724238,-0.6981403622838164,1.5032541168250062,0.18634327970751138
-0.4374792485658898,-0.6972085992971295,1.5033287013067893,0.18635259733737825
-0.42996223209551776,-0.6962767897199638,1.503403294074417,0.1863619154331499
-0.4224448426085674,-0.6953449335499895,1.503477897390071,0.18637123399484964
-0.41492708004194334,-0.694413030784877,1.5035525133248115,0.18638055302250076
-0.4074089443234178,-0.6934810814222964,1.5036271437051127,0.18638987251612657
-0.3998904353730392,-0.6925490854599176,1.5037017900757128,0.18639919247575035
-0.39237155310324023,-0.6916170428954106,1.5037764539597938,0.18640851290139543
-0.3848522974218712,-0.6906849537264451,1.5038511362738003,0.18641783379308507
-0.37733266823825645,-0.6897528179506909,1.503925836722949,0.18642715515084263
-0.36981266305438254,-0.6888206355658174,1.5040010367747878,0.18643647697469137
-0.36229228185144846,-0.6878884065694941,1.504076240586817,0.1864457992646546
-0.3547715270866637,-0.6869561309593903,1.5041509529569537,0.18645512202075565
-0.3472503987934233,-0.6860238087331753,1.5042256586480856,0.1864644452430178
-0.3397288970046986,-0.685091439888518,1.5043003577449356,0.1864737689314644
-0.33220702175184164,-0.6841590244230874,1.504375050571393,0.18648309308611868
-0.3246847730613067,-0.6832265623345524,1.5044497381069863,0.18649241770700403
-0.31716215095272277,-0.6822940536205816,1.5045244217167875,0.18650174279414375
-0.3096391554379763,-0.6813614982788438,1.50459910294929,0.18651106834756112
-0.30211578652110105,-0.6804288963070074,1.5046737833750594,0.1865203943672795
-0.2945920441977567,-0.6794962477027409,1.5047484646688687,0.18652972085332215
-0.2870679284548959,-0.6785635524637122,1.5048231485721524,0.18653904780571243
-0.27954343927066166,-0.6776308105875899,1.5048978368468557,0.18654837522447365
-0.2720185766145167,-0.6766980220720418,1.504972531228988,0.18655770310962913
-0.2644933404476012,-0.6757651869147357,1.5050472333831033,0.18656703146120218
-0.2569677307233067,-0.6748323051133397,1.5051219448588973,0.18657636027921615
-0.24944174738788355,-0.6738993766655212,1.5051966670846308,0.18658568956369434
-0.24191539038075519,-0.6729664015689479,1.505271401425672,0.18659501931466008
-0.2343886596359126,-0.6720333798212873,1.505346148968519,0.18660434953213667
-0.2268615550841953,-0.6711003114202065,1.505420910343458,0.18661368021614747
-0.21933407665630864,-0.670167196363373,1.5054956855773332,0.1866230113667158
-0.21180622428346005,-0.6692340346484537,1.5055704745697165,0.186632342983865
-0.20427799549917225,-0.6683008262731156,1.5056457568575594,0.1866416750676184
-0.19674939028462374,-0.6673675712350257,1.505721042909705,0.1866510076179993
-0.18922041112728588,-0.6664342695318505,1.5057958314675712,0.18666034063503106
-0.18169105808195465,-0.6655009211612568,1.505870609066246,0.186669674118737
-0.17416133120347593,-0.6645675261209111,1.5059453756957455,0.18667900806914045
-0.1666312305404357,-0.6636340844084797,1.506020132608049,0.18668834248626476
-0.15910075613248925,-0.662700596021629,1.5060948815892843,0.18669767737013326
-0.1515699080103833,-0.6617670609580252,1.5061696244211875,0.1867070127207693
-0.14403868619472238,-0.6608334792153342,1.506244363132186,0.18671634853819621
-0.13650709069498823,-0.659899850791222,1.5063190999468288,0.18672568482243734
-0.12897512150885698,-0.6589661756833545,1.5063938372262475,0.186735021573516
-0.12144277862183028,-0.6580324538893972,1.50646857740534,0.1867443587914556
-0.11391006200718858,-0.6570986854070159,1.506543322928342,0.1867536964762794
-0.10637697162626611,-0.6561648702338758,1.5066180761844936,0.1867630346280108
-0.09884350742903866,-0.6552310083676425,1.5066928394454902,0.18677237324667315
-0.0913096693550069,-0.654297099805981,1.5067676148063534,0.18678171233228977
-0.08377545733435059,-0.6533631445465566,1.5068424041312618,0.186791051884884
-0.07624087128932186,-0.6524291425870342,1.506917209005745,0.18680039190447922
-0.06870591113458377,-0.6514950939250788,1.5069920309476195,0.18680973239109877
-0.06117057677925798,-0.6505609985583549,1.5070668710651567,0.186819073344766
-0.053634868132875824,-0.6496268564845274,1.507141729276432,0.18682841476550427
-0.04609878268222113,-0.6486926677012608,1.5072170901309385,0.18683775665333693
-0.03856232040845275,-0.6477584322062193,1.5072924547536761,0.18684709900828736
-0.031025483785937658,-0.6468241499970674,1.5073673245030181,0.1868564418303789
-0.023488272848728453,-0.6458898210714692,1.5074421874418409,0.18686578511963486
-0.015950687630417765,-0.6449554454270888,1.5075170436621377,0.18687512887607866
-0.00841272816179065,-0.6440210230615901,1.507591893725423,0.18688447309973363
-0.0008743944678706291,-0.643086553972637,1.5076667387840041,0.18689381779062317
0.0066643134337357,-0.6421520381578931,1.5077415803212657,0.1869031629487706
0.014203395533205867,-0.6412174756150222,1.5078164198940334,0.1869125085741993
0.02174285182885661,-0.6402828663416875,1.507891259130148,0.18692185466693265
0.02928268232763787,-0.6393482103355526,1.5079660997562518,0.186931201226994
0.03682288704539716,-0.6384135075942805,1.508040943551858,0.18694054825440673
0.04436346600690852,-0.6374787581155346,1.508115792302272,0.18694989574919418
0.05190441924566656,-0.6365439618969777,1.5081906477516078,0.18695924371137976
0.05944574680345223,-0.6356091189362728,1.5082655115571342,0.1869685921409868
0.06698744872968296,-0.6346742292310826,1.5083403852461463,0.1869779410380387
0.07452952508088312,-0.6337392927790698,1.5084152702400326,0.18698729040255882
0.08207197592020943,-0.632804309577897,1.5084901678652616,0.18699664023457055
0.08961480131577584,-0.6318692796252265,1.5085650791132839,0.18700599053409725
0.09715800133791008,-0.6309342029187207,1.5086400044268482,0.18701534130116232
0.10470157605660564,-0.6299990794560417,1.5087149437391105,0.1870246925357891
0.11224552797289701,-0.6290639092348517,1.5087903832582734,0.187034044238001
0.11978985710564502,-0.6281286922528125,1.5088658265496009,0.1870433964078214
0.12733456093561565,-0.6271934285075862,1.5089407659941256,0.18705274904527366
0.13487963940811337,-0.6262581179968343,1.5090156944995425,0.1870621021503812
0.14242509247106186,-0.6253227607182185,1.5090906125896972,0.18707145572316736
0.14997092008040125,-0.6243873566694002,1.5091655218678783,0.18708080976365554
0.15751712220077319,-0.6234519058480408,1.5092404240743864,0.18709016427186914
0.1650636988062183,-0.6225164082518017,1.5093153210890229,0.18709951924783152
0.17261064988130262,-0.6215808638783439,1.509390215016864,0.1871088746915661
0.1801579754219612,-0.6206452727253284,1.5094651081317119,0.18711823060309624
0.1877056754360382,-0.6197096347904162,1.5095400028154031,0.18712758698244536
0.1952537499435112,-0.618773950071268,1.509614901494599,0.18713694382963683
0.20280219897639482,-0.6178382185655446,1.5096898065767257,0.18714630114469408
0.2103510225783286,-0.6169024402709063,1.509764720386759,0.18715565892764047
0.21790022080386115,-0.6159666151850138,1.5098396451065104,0.1871650171784994
0.22544979371745114,-0.6150307433055273,1.509914582717997,0.18717437589729427
0.23299974139221297,-0.6140948246301071,1.5099895349523655,0.18718373508404848
0.24055006390876246,-0.6131588591564132,1.5100645033098985,0.18719309473878543
0.24810076135493297,-0.6122228468821056,1.5101394892341042,0.1872024548615285
0.2556518338215659,-0.6112867878048441,1.5102144933265917,0.18721181545230112
0.26320328139744914,-0.6103506819222885,1.5102895151766438,0.18722117651112669
0.27075510656459073,-0.6094145292320984,1.5103650334283152,0.18723053803802858
0.27830730934187115,-0.6084783297319333,1.510440555456088,0.18723990003303023
0.2858598872837801,-0.6075420834194525,1.5105155883817922,0.18724926249615503
0.2934128403554169,-0.6066057902923153,1.5105906143273722,0.1872586254274264
0.3009661685222133,-0.605669450348181,1.5106656333592814,0.18726798882686777
0.30851987175069356,-0.6047330635847085,1.5107406456960506,0.1872773526945025
0.31607395001188354,-0.6037966299995567,1.5108156522379927,0.18728671703035402
0.3236284032835628,-0.6028601495903845,1.5108906543358476,0.18729608183444574
0.3311832315513348,-0.6019236223548504,1.5109656535544012,0.18730544710680108
0.33873843480872456,-0.6009870482906132,1.5110406514779557,0.18731481284744345
0.34629401305775537,-0.6000504273953312,1.5111156498061555,0.18732417905639626
0.3538499663093443,-0.5991137596666628,1.511190650317782,0.18733354573368294
0.3614062945834621,-0.5981770451022662,1.5112656548235563,0.18734291287932692
0.3689629979090538,-0.5972402836997994,1.511340665118349,0.1873522804933516
0.3765200763237241,-0.5963034754569205,1.5114156829340588,0.1873616485757804
0.38407752987319604,-0.5953666203712873,1.5114907098943953,0.18737101712663673
0.3916353586105745,-0.5944297184405576,1.511565747475699,0.18738038614594402
0.3991935625960505,-0.593492769662389,1.5116407970951964,0.1873897556337257
0.406752141895906,-0.5925557740344389,1.5117158599711074,0.1873991255900052
0.4143110965804575,-0.591618731554365,1.5117909369102949,0.18740849601480594
0.421870426720724,-0.5906816422198242,1.5118660280533032,0.18741786690815135
0.4294301323871483,-0.589744506028474,1.5119411332848598,0.18742723827006486
0.4369902160577561,-0.5888073229779711,1.5120167341215658,0.1874366101005699
0.44455067775144863,-0.5878700930659727,1.5120923387385028,0.18744598239968988
0.45211151497398777,-0.5869328162901355,1.5121674445078312,0.18745535516744824
0.4596727276721016,-0.5859954926481161,1.5122425396227623,0.18746472840386844
0.46723431579294683,-0.5850581221375712,1.5123176241690508,0.1874741021089739
0.474796279290191,-0.5841207047561573,1.5123926994488366,0.18748347628278803
0.4823586181263459,-0.5831832405015306,1.5124677672309745,0.1874928509253343
0.4899213322727922,-0.5822457293713474,1.5125428292892626,0.18750222603663613
0.49748442171096774,-0.5813081713632638,1.5126178876351033,0.18751160161671696
0.5050478864332967,-0.5803705664749359,1.5126929444657857,0.18752097766560025
0.5126117264438252,-0.5794329147040194,1.5127680021057182,0.1875303541833094
0.5201759417585484,-0.57849521604817,1.5128430629446261,0.1875397311698679
0.5277405324054202,-0.5775574705050435,1.512918129374358,0.18754910862529917
0.5353054984240501,-0.5766196780722953,1.5129932037259666,0.18755848654962665
0.5428708398650937,-0.5756818387475809,1.513068288208721,0.18756786494287378
0.5504365567893569,-0.5747439525285556,1.5131433848526428,0.18757724380506402
0.5580026492666372,-0.5738060194128745,1.513218495456059,0.18758662313622082
0.5655691173743927,-0.5728680393981926,1.513293621551101,0.18759600293636763
0.5731359611976222,-0.571930012482165,1.513368764645888,0.18760538320552791
0.5807031808260461,-0.5709919386624464,1.5134439256847674,0.1876147639437251
0.5882707763483566,-0.5700538179366914,1.5135191044620886,0.18762414515098264
0.5958387502693631,-0.5691156503025548,1.5135947842012987,0.187633526827324
0.6034071026079865,-0.568177435757691,1.5136704677246848,0.18764290897277264
0.6109758308940756,-0.5672391742997542,1.5137456572178292,0.187652291587352
0.618544935092215,-0.5663008659263988,1.5138208396278667,0.18766167467108555
0.6261144151673181,-0.5653625106352789,1.5138960150206409,0.18767105822399674
0.6336842710869361,-0.5644241084240483,1.5139711839235908,0.18768044224610905
0.6412545028244276,-0.5634856592903611,1.5140463474983061,0.18768982673744591
0.6488251103607082,-0.5625471632318709,1.5141215072561067,0.1876992116980308
0.6563960936845473,-0.5616086202462315,1.5141966647678167,0.1877085971278872
0.6639674527930026,-0.5606700303310963,1.51427182169106,0.18771798302703857
0.6715391876919483,-0.5597313934841187,1.514346979789148,0.18772736939550835
0.6791112983963691,-0.5587927097029521,1.514422140884149,0.18773675623332
0.6866837849304124,-0.5578539789852497,1.5144973068086585,0.18774614354049704
0.6942566473272002,-0.5569152013286643,1.514572479357547,0.1877555313170629
0.701829885628405,-0.5559763767308491,1.5146476602409535,0.18776491956304106
0.7094034998836037,-0.5550375051894568,1.514722851039755,0.18777430827845498
0.7169774901495772,-0.5540985867021402,1.5147980531946996,0.18778369746332815
0.7245518564900268,-0.5531596212665517,1.5148732680899226,0.18779308711768403
